Name,786O_shARNT_1 - linear total reads,786O_shARNT_2 - linear total reads,786O_shARNT_3 - linear total reads,786O_shBMAL1_1 - linear total reads,786O_shBMAL1_2 - linear total reads,786O_shBMAL1_3 - linear total reads,786O_shBMAL2_1 - linear total reads,786O_shBMAL2_2 - linear total reads,786O_shBMAL2_3 - linear total reads,786O_shCNT_1 - linear total reads,786O_shCNT_2 - linear total reads,786O_shCNT_3 - linear total reads
EPN2-IT1,6.916805484,3.983494504,4.037202674,1.00917167,1.021328046,0,5.037278361,8.297461173,3.752689518,1.014276529,5.054848649,4.084181862
EPN2-AS1,0,0,0,0,0,0.995425183,0,1.843880261,0,0,0,0
B9D1,445.6398962,496.9409393,432.9899868,527.7967834,462.6616049,411.1106004,321.3783595,250.7677155,305.8441957,365.1395503,425.6182562,411.4813226
MIR1180,0.988115069,0,0,0,0,0,1.007455672,0,0,0,0,0
LOC105371573,1.976230138,9.958736259,4.037202674,1.00917167,5.10664023,5.972551095,0,1.843880261,2.814517138,2.028553057,5.054848649,0
MAPK7,890.2916773,805.6617633,783.2173188,789.172246,710.8443201,650.0126442,996.3736599,1010.446383,910.027208,791.1356924,757.2163276,929.1513735
MFAP4,0.988115069,0,0,1.00917167,2.042656092,0.995425183,0,0.92194013,0,1.014276529,1.01096973,1.021045465
RNF112,2.964345207,0,2.018601337,0,3.063984138,0,0,0,0.938172379,0,3.032909189,0
SLC47A1,0.988115069,0,0,0,0,0,0,0,0.938172379,1.014276529,0,3.063136396
SNORA59B,0,0,0,0,0,0.995425183,0,0,0,0,1.01096973,3.063136396
LOC105371578,0,0,0,0,0,0.995425183,0,0.92194013,0,2.028553057,0,0
ALDH3A2,1128.427409,1109.403219,1012.328571,792.199761,858.9368867,808.2852482,513.8023929,504.3012513,491.6023268,870.2492617,869.4339676,890.3516459
SLC47A2,56.32255894,72.69877469,64.59524279,54.49527018,48.00241817,43.79870803,2.014911345,3.687760522,1.876344759,5.071382644,11.12066703,3.063136396
ALDH3A1,1.976230138,1.991747252,0,0,3.063984138,2.986275548,0,0,0,3.042829586,0,0
ULK2,561.2493592,558.6851041,518.7805437,466.2373116,431.0004354,480.7903632,508.7651145,398.2781363,420.301226,764.7645027,729.9201449,728.0054169
AKAP10,1261.822943,1313.557313,1394.853524,1356.326725,1320.577164,1480.197246,1301.632729,947.754454,1149.261165,1068.033185,1017.035548,1117.023739
SPECC1,2001.92113,1939.961823,1716.820437,1789.261371,1841.454467,1749.957471,1816.442577,2610.934449,2559.334251,1835.840517,1662.034236,1743.945655
FAM106B,1.976230138,1.991747252,5.046503343,4.03668668,4.085312184,5.972551095,2.014911345,0,0,0,0,0
LGALS9B,2.964345207,0,0,0,0,0,2.014911345,0,0.938172379,2.028553057,3.032909189,1.021045465
LOC100996294,0,10.95460988,8.074405349,14.12840338,14.29859264,14.93137774,6.044734034,1.843880261,1.876344759,8.11421223,5.054848649,8.168363724
LOC105371582,0.988115069,0,0,0,1.021328046,0,0,0,0,1.014276529,0,0
CCDC144NL,0,0,2.018601337,0,0,0,0,1.843880261,0,0,0,0
CCDC144NL-AS1,48.41763839,45.81018679,39.36272608,40.3668668,26.5545292,37.82615694,50.37278361,103.2572946,121.0242369,45.64244379,36.39491027,37.77868222
LOC105369205,0,0,0,0,2.042656092,0,0,0,0,0,1.01096973,0
USP22,7085.77316,6854.598167,6551.37064,6435.48774,5744.970259,6344.840113,6387.268962,6411.171667,6282.002253,6301.700073,6588.489729,6506.101706
DHRS7B,988.1150691,933.1335875,861.942771,1142.38233,987.6242205,1100.940252,887.5684473,712.6597208,637.957218,939.2200656,956.3773644,982.2457378
TMEM11,1381.384867,1601.36479,1500.830094,1766.050423,1435.987233,1405.540358,2494.460245,1831.895039,1729.051695,1324.645147,1499.268109,1423.337379
LOC107984969,7.904920553,9.958736259,9.083706017,7.06420169,6.127968276,1.990850365,26.19384748,8.297461173,13.13441331,4.057106115,4.043878919,4.084181862
NATD1,9.881150691,14.93810439,14.13020936,16.14674672,21.44788897,23.89020438,2.014911345,15.67298222,22.51613711,11.15704182,19.20842487,27.56822757
MAP2K3,1146.21348,1184.093741,1098.119127,738.7136625,635.2660447,790.3675949,1853.718437,2014.439185,2200.952402,1238.431642,1247.536647,1310.001332
C17orf51,183.7894029,192.2036098,178.6462183,219.9994241,197.1163129,173.2039818,347.5722069,316.2254647,309.5968852,281.968875,292.1702519,305.2925942
LOC101930665,0.988115069,0.995873626,0,0,1.021328046,0,0,0,0,0,0,0
KCNJ18,0,0,0,0,0,0,0,0,0,0,0,6.126272793
LOC100996792,3.952460276,1.991747252,2.018601337,1.00917167,2.042656092,2.986275548,1.007455672,2.765820391,4.690861897,2.028553057,3.032909189,1.021045465
WSB1,4672.796162,4261.343245,4556.992519,5766.406923,5959.449149,6444.382632,3574.452725,2800.854116,2883.003722,5300.609139,4776.831973,4755.008733
LOC105371705,0.988115069,0.995873626,0,0,0,1.990850365,1.007455672,0.92194013,0.938172379,1.014276529,1.01096973,1.021045465
KSR1,83.0016658,66.72353293,51.4743341,37.33935179,58.21569863,68.68433759,62.46225168,54.39446769,40.34141231,91.28488759,103.1189124,100.0624556
LGALS9,7.904920553,11.95048351,10.09300669,14.12840338,33.70382552,23.89020438,5.037278361,4.609700652,2.814517138,42.59961421,44.48266811,32.67345489
LYRM9,13.83361097,14.93810439,11.10230735,14.12840338,27.57585724,23.89020438,5.037278361,5.531640782,6.567206656,16.22842446,4.043878919,15.31568198
LOC105371709,31.61968221,27.88446152,16.1488107,35.32100845,33.70382552,31.85360584,13.09692374,16.59492235,20.63979235,6.085659172,22.24133406,47.98913688
NLK,650.1797155,723.0042524,629.8036172,845.6858595,804.8065003,758.5139891,668.9505664,574.3687012,564.7797724,655.2226376,683.4155373,720.8580986
LOC102724517,19.76230138,6.971115381,20.18601337,10.0917167,8.170624369,13.93595256,22.16402479,24.89238352,29.08334376,12.17131834,23.25230379,10.21045465
LOC105371711,0.988115069,0.995873626,1.009300669,1.00917167,0,0.995425183,0,0,0,1.014276529,4.043878919,0
LOC105371930,1.976230138,0,0,0,0,0,0,0,0,0,0,0
LOC101926984,3.952460276,0,0,0,2.042656092,0,0,0,0,0,0,4.084181862
TMEM97,1485.136949,1633.232746,1426.141845,2283.755489,1906.819462,1624.533898,1790.24873,755.0689668,734.5889731,1434.187012,1557.904354,1428.442606
IFT20,325.0898577,341.5846537,364.3575414,333.0266511,344.1875515,323.5131843,309.2888914,488.6282691,498.1695335,353.9825085,316.4335254,263.4297301
TNFAIP1,1354.70576,1306.586197,1249.514228,1165.593279,1113.24757,1109.899079,2435.02036,2622.919671,2431.742807,1538.657494,1598.343143,1631.630654
POLDIP2,10152.88233,10136.99764,10351.38766,10450.98182,9865.007597,8941.904415,10572.23983,7642.883681,7435.954279,10106.25133,9416.172063,8650.297183
TMEM199,459.4735071,462.0853624,463.2690069,356.2375995,365.6354405,346.4079635,636.7119849,828.8241772,806.8282463,367.1681034,410.4537103,371.6605494
MIR4723,0,0,1.009300669,0,2.042656092,0,2.014911345,0,0,0,0,1.021045465
SEBOX,0,0,0,2.01834334,0,0,0,0,1.876344759,0,0,0
VTN,0,7.966989007,2.018601337,9.08254503,0,0,4.029822689,1.843880261,0.938172379,0,0,0
SARM1,29.64345207,60.74829118,39.36272608,94.86213698,94.98350828,110.4921953,33.24603719,47.01894665,47.84679135,72.01363354,81.88854811,59.220637
SLC46A1,152.1697206,148.3851703,113.0416749,337.0633378,260.4386517,230.9386423,127.9468704,96.80371369,104.1371341,145.0415436,166.8100054,158.2620471
SLC13A2,0,0,0,2.01834334,0,0,0,1.843880261,1.876344759,0,0,0
FOXN1,0,0,0,0,0,0,0,0,0,0,2.02193946,0
UNC119,581.0116606,531.7965162,427.9434835,512.6592084,504.5360548,461.8772847,451.3401412,491.3940895,392.1560546,464.5386502,489.3093492,415.5655044
PIGS,3361.567465,3753.447696,3562.83136,7181.265604,6067.709922,4903.464449,3646.989534,2359.244794,2394.215912,4076.377369,4076.22995,3972.887906
ALDOC,242.0881919,243.9890383,329.032018,192.751789,186.9030324,195.1033358,220.6327922,180.7002656,193.2635102,271.8261097,320.4774043,238.9246389
SPAG5,5050.256118,4994.306234,5273.595993,5539.343297,4708.322292,4624.745398,7042.115149,7306.375533,6990.322399,6142.458658,6211.39802,5454.424876
SPAG5-AS1,857.68388,898.2780106,953.7891318,854.7684045,857.9155587,781.4087683,1008.463128,980.9442987,960.6885165,839.8209658,907.8508173,847.4677363
SGK494,45.45329318,57.7606703,62.57664145,43.39438181,61.27968276,43.79870803,85.63373214,59.00416834,79.74465225,107.513312,78.85563892,81.68363724
KIAA0100,11140.00929,11508.31562,10723.8196,10094.74422,9993.694931,9764.125615,11148.50447,9080.188344,9245.688799,10391.26304,10600.01762,9431.396964
SDF2,1436.71931,1556.550477,1626.992678,1859.903388,1741.364319,1798.733305,1765.062338,1960.966657,2109.011509,1388.544568,1531.619141,1513.18938
SUPT6H,8012.625095,7186.224084,7520.299282,7742.365053,7092.101952,7587.130741,8790.050741,9473.85678,9652.855612,6605.983032,7444.78109,6781.783981
PROCA1,12.8454959,26.8885879,25.23251671,41.37603847,36.76780966,41.80785767,19.14165777,18.43880261,22.51613711,25.35691322,37.40588,28.58927303
RAB34,3470.260123,4027.312943,3948.384216,4355.584928,3968.880787,4038.439965,3641.952255,3769.813193,3470.299631,3827.879619,3943.792916,3907.540996
NARR,811.2424717,935.1253347,859.9241696,1020.272558,965.1550035,1090.986,934.9188639,1312.842746,1061.072961,935.1629595,886.620453,1071.076693
RPL23A,1530.590242,1224.92456,1259.607234,1244.308669,1302.193259,1504.087451,1116.260885,1677.931037,1830.374312,1348.987783,1299.096103,1350.843151
SNORD42B,5.928690415,1.991747252,0,2.01834334,6.127968276,0.995425183,1.007455672,1.843880261,1.876344759,1.014276529,0,1.021045465
SNORD4A,1.976230138,2.987620878,1.009300669,3.02751501,0,1.990850365,4.029822689,3.687760522,4.690861897,4.057106115,1.01096973,1.021045465
SNORD42A,0.988115069,0.995873626,1.009300669,0,4.085312184,1.990850365,4.029822689,7.375521043,1.876344759,2.028553057,1.01096973,0
SNORD4B,2.964345207,0.995873626,1.009300669,0,3.063984138,0.995425183,5.037278361,1.843880261,2.814517138,1.014276529,1.01096973,1.021045465
TLCD1,232.2070412,289.7992251,230.1205524,351.1917412,311.5050541,238.9020438,313.3187141,117.0863966,121.9624093,203.8695823,273.9727968,200.1249112
NEK8,266.7910687,219.0921977,223.0554478,380.4577196,293.1211492,341.4308376,290.1472336,272.8942786,282.3898862,229.2264955,268.9179481,240.9667298
TRAF4,1292.45451,1358.371626,1249.514228,1516.78502,1327.72646,1342.828571,1635.100556,1795.017434,1815.363554,1358.116272,1210.130767,1361.053605
FAM222B,404.1390633,385.4030932,384.5435547,369.3568312,385.0406734,386.2249708,578.2795559,532.8813954,514.1184639,416.8676533,451.9034692,425.7759591
ERAL1,2098.756407,2096.313983,2139.717417,2358.434193,2127.42632,2032.658223,2691.921556,2849.716943,2556.519734,1903.797044,2227.166315,2117.648295
FLOT2,3440.616671,3063.307273,3068.274033,4489.80476,4000.541956,4307.204765,2218.41739,3366.925356,3063.132819,3473.897111,3562.657328,3460.323082
DHRS13,147.2291453,142.4099285,139.2834923,258.3479475,251.2466993,269.7602245,156.1556292,174.2466846,148.2312359,158.2271385,153.6673989,161.3251835
PHF12,2673.839377,2572.341576,2363.782166,2821.643989,2230.580453,2458.700201,1821.479856,1592.190605,1682.143076,2609.733508,2648.740692,2357.59398
LOC101927018,4.940575345,3.983494504,5.046503343,4.03668668,9.191952415,8.958826643,5.037278361,7.375521043,2.814517138,2.028553057,2.02193946,6.126272793
LOC105371716,0,3.983494504,0,0,0,0,2.014911345,0,3.752689518,0,6.065818379,0
SEZ6,0,0.995873626,0,0,0,1.990850365,0,0,0,0,1.01096973,0
PIPOX,3.952460276,0.995873626,5.046503343,23.21094841,15.31992069,18.91307847,0,0.92194013,0,2.028553057,8.087757838,0
MYO18A,1253.918023,1127.328945,1052.700597,1318.987373,1072.394448,1096.958551,843.2403977,1360.783632,1368.793502,1355.073442,1460.85126,1159.907649
TIAF1,88.93035622,87.63687908,110.0137729,107.9813687,91.91952415,85.6065657,63.46970735,60.84804861,50.66130849,123.7417365,126.3712162,119.4623195
CRYBA1,0,0,0,0,0,0,0,0.92194013,0,1.014276529,0,0
NUFIP2,1704.498494,1776.638549,1901.52246,1626.784732,1682.127292,1845.518288,2498.490067,2030.112167,2334.17288,1771.941096,1899.612122,1742.92461
MIR4523,24.70287673,20.91334614,15.13951003,16.14674672,22.46921701,12.94052737,16.11929076,13.82910196,13.13441331,12.17131834,16.17551568,11.23150012
TAOK1,1141.272905,937.117082,981.0402499,896.144443,978.4322681,996.4206077,1057.828456,1039.026527,1142.693958,953.419937,995.8051838,925.0671917
ABHD15,314.220592,284.819857,305.8181026,287.613926,261.4599798,284.6916022,326.4156378,322.6790456,258.9355767,192.7125405,239.599826,270.5770483
TP53I13,591.8809264,504.9079283,508.687537,563.1177919,538.2398803,563.4106533,446.3028628,664.718834,737.4034902,682.6081038,627.8122022,646.3217796
GIT1,1520.709091,1459.950736,1476.606878,1471.372295,1451.307153,1523.995954,1665.324226,2231.095116,2271.315331,1558.943025,1552.849505,1827.671383
ANKRD13B,623.5006086,611.4664063,525.8456483,668.0716456,616.8821398,603.2276606,454.3625082,465.5797658,495.3550163,531.4809011,515.5945622,612.6272793
CORO6,45.45329318,33.85970328,44.40922942,33.30266511,46.98109012,32.84903102,36.2684042,29.50208417,38.46506756,69.98508048,34.37297081,51.05227327
SSH2,635.3579894,646.3219832,590.4408911,640.8240105,672.0338543,582.3237318,806.9719935,715.4255412,740.2180074,542.6379429,597.4831103,505.4175054
LOC107984990,0,0,2.018601337,0,0,0,0,4.609700652,0.938172379,0,1.01096973,0
EFCAB5,22.72664659,18.92159889,26.24181738,12.11006004,9.191952415,17.91765329,16.11929076,15.67298222,19.70161997,18.25697752,15.16454595,26.5471821
NSRP1,597.8096168,491.9615712,556.1246684,563.1177919,592.3702667,561.4198029,613.5405044,1086.967414,1197.107956,453.3816083,423.5963168,431.9022319
MIR423,0,0,0,0,0,0,0,0,0.938172379,0,0,0
MIR3184,1.976230138,0,1.009300669,0,2.042656092,0.995425183,0,0,0,1.014276529,2.02193946,0
SLC6A4,0,0,0,0,3.063984138,0,4.029822689,0,0.938172379,0,3.032909189,2.042090931
BLMH,2447.561026,2519.560274,2517.195867,2725.772681,2311.265368,2176.994874,2390.69231,2277.192122,2369.82343,2409.921032,2508.2159,2359.636071
TMIGD1,0,4.979368129,0,0,3.063984138,0.995425183,0,0,0,0,1.01096973,0
CPD,9010.621315,8812.485716,8609.334703,6604.019409,6742.80776,6998.834458,5956.077935,5019.04207,5188.093258,7349.447727,8009.913169,7487.326398
GOSR1,1077.045425,886.327527,1045.635493,1031.373447,937.5791463,939.6813723,1305.662551,1372.768854,1446.661809,1006.162317,872.4668768,965.9090103
TBC1D29,0,0,0,3.02751501,0,2.986275548,0,0,0.938172379,0,4.043878919,0
LOC105371723,25.6909918,9.958736259,9.083706017,28.25680676,25.53320115,29.86275548,5.037278361,5.531640782,5.629034277,8.11421223,10.1096973,2.042090931
CRLF3,660.0608662,669.2270766,693.3895593,532.8426418,604.6262033,554.4518267,791.8601584,744.9276253,806.8282463,798.2356281,759.2382671,834.1941453
ATAD5,549.3919784,552.7098624,600.5338978,499.5399767,662.8419019,639.0629672,629.6597952,665.6407741,758.9814549,719.1220589,589.3953525,714.7318258
TEFM,448.6042414,541.7552525,500.6131316,503.5766634,496.3654304,462.8727099,616.5628714,388.1367949,416.5485365,395.5678462,476.1667427,365.5342766
ADAP2,270.7435289,282.8281098,239.2042585,227.0636258,262.4813078,297.6321296,220.6327922,209.2804096,254.2447148,269.7975566,277.005706,203.1880476
RNF135,431.8062852,471.048225,464.2783076,559.0811052,545.3891766,611.1910621,469.4743433,475.7211073,479.4060859,442.2245665,465.0460757,481.9334597
LOC107984974,47.42952332,39.83494504,56.52083744,51.46775517,90.8981961,58.73008577,52.38769496,28.58014404,42.21775707,48.68527338,32.35103135,62.28377339
LOC105371722,11.85738083,7.966989007,6.055804012,8.07337336,9.191952415,14.93137774,8.059645378,0.92194013,6.567206656,7.099935701,8.087757838,6.126272793
NF1,4169.845592,4102.003465,3907.002888,3841.916548,3728.868696,3344.628613,4149.709914,3014.744226,3160.702746,4146.362449,4562.506391,4285.327818
OMG,0,0,2.018601337,2.01834334,0,1.990850365,0,1.843880261,0,1.014276529,3.032909189,2.042090931
EVI2B,21.73853152,29.87620878,45.41853009,13.11923171,21.44788897,20.90392883,104.7753899,50.70670717,49.72313611,41.58533768,48.52654703,33.69450036
EVI2A,140.3123398,180.2531263,163.5067083,88.80710696,126.6446777,110.4921953,366.7138647,252.6115957,296.4624719,282.9831515,282.0605546,254.2403209
RAB11FIP4,5.928690415,0,0,4.03668668,7.149296322,6.967976278,0,0,0,2.028553057,0,0
MIR4724,0,0,0,0,0,0.995425183,0,0,0,0,0,0
MIR193A,0,0,1.009300669,0,0,0,0,0.92194013,2.814517138,0,0,0
COPRS,822.1117375,698.1074118,733.7615861,937.5204815,842.595638,878.9604362,940.9635979,1178.239487,1077.960064,743.4646956,816.8635417,649.384916
UTP6,1178.821277,1237.870917,1576.527644,1171.648309,1085.671713,1370.700476,1701.592631,2716.957564,2924.283307,1378.401803,1329.425195,1306.938196
SUZ12,2738.066856,2416.98529,2803.837257,2260.544541,2515.530977,2595.073451,2517.631725,2204.358852,2410.164843,2477.87756,2252.440558,2473.993163
LOC107985083,3.952460276,0.995873626,0,2.01834334,2.042656092,0,0,0.92194013,0.938172379,0,2.02193946,0
LOC105371727,17.78607124,5.975241755,2.018601337,11.10088837,2.042656092,4.977125913,4.029822689,9.219401304,10.31989617,4.057106115,5.054848649,10.21045465
LRRC37B,217.3853152,192.2036098,214.9810424,202.8435057,171.5831117,204.0621624,182.3494767,198.217128,200.7688892,249.5120261,259.8192206,241.9877753
LOC107985082,24.70287673,10.95460988,16.1488107,16.14674672,13.2772646,27.87190511,12.08946807,27.65820391,12.19624093,16.22842446,21.23036433,11.23150012
LOC102724625,1.976230138,0,0,1.00917167,1.021328046,0.995425183,0,0,0,0,0,1.021045465
LOC105371730,71.14428497,49.79368129,62.57664145,31.28432177,36.76780966,46.78498358,43.32059391,70.06744991,67.54841132,59.8423152,43.47169838,45.94704594
RHOT1,1968.325218,2353.249378,2196.238255,1828.619066,2126.404992,1842.532013,1663.309315,1219.726792,1278.728953,2182.72309,2151.343585,2100.290522
LOC105371731,0,0,0,0,0,0,2.014911345,0,0,0,0,0
RHBDL3,0,1.991747252,2.018601337,0,5.10664023,2.986275548,3.022367017,0,3.752689518,0,2.02193946,2.042090931
C17orf75,658.084636,605.4911645,718.622076,681.1908773,707.7803359,590.2871332,539.9962403,625.0754084,719.578215,612.6230234,699.591053,651.4270069
ZNF207,8687.507687,9292.496803,8871.752877,8146.033721,7844.820722,7805.128856,11461.82318,10291.61768,9865.820742,8020.898789,7924.991712,8158.153269
PSMD11,3249.910462,3593.112042,3409.417659,3022.469152,2503.275041,2557.247294,5300.224292,5651.492999,5559.60952,3546.925021,4198.557288,3701.289812
CDK5R1,39.52460276,35.85145053,39.36272608,26.23846342,32.68249747,37.82615694,43.32059391,43.33118613,45.97044659,40.57106115,48.52654703,41.86286408
MYO1D,266.7910687,278.8446152,239.2042585,499.5399767,435.0857476,484.7720639,308.2814357,324.5229259,322.7312985,350.9396789,364.9600725,330.8187308
LOC105371734,0,1.991747252,0,0,1.021328046,0.995425183,0,0,1.876344759,0,0,4.084181862
LOC107985012,0,1.991747252,0,0,2.042656092,0,2.014911345,0,1.876344759,0,0,0
LOC101927198,1.976230138,0,0,3.02751501,5.10664023,0.995425183,5.037278361,0,0,0,0,0
LOC102724715,0,0,0,2.01834334,0,4.977125913,0,3.687760522,0,0,0,2.042090931
TMEM98,214.42097,174.2778845,180.6648197,313.8523894,237.9694347,232.9294927,127.9468704,151.1981814,133.2204779,171.4127334,174.8977633,175.6198201
ASIC2,15.80984111,24.89684065,24.22321605,25.22929175,13.2772646,20.90392883,10.07455672,2.765820391,2.814517138,34.48540198,4.043878919,25.52613664
LOC105371737,1.976230138,0,0,0,0,0,0,0,0,0,0,0
LOC101927239,0,0,0,0,1.021328046,0,0,0,0,0,0,0
CCL2,36.56025756,67.71940656,48.44643209,105.9630254,107.2394448,97.55166789,237.7595387,146.5884807,134.1586503,70.99935701,65.71303244,83.72572817
CCL7,0,0,2.018601337,3.02751501,2.042656092,2.986275548,0,0,0,0,0,0
CCL11,0.988115069,0,0,0,0,0,0,0,0,0,0,0
LOC105371742,0,0.995873626,0,3.02751501,3.063984138,0,0,0,0,0,0,1.021045465
CCT6B,136.3598795,142.4099285,132.2183876,106.972197,164.4338154,112.4830456,54.4026063,50.70670717,47.84679135,91.28488759,89.97630595,84.74677363
ZNF830,246.0406522,251.9560274,226.0833498,283.5772393,299.2491175,362.3347664,281.0801326,465.5797658,518.8093258,270.8118332,246.6766141,249.1350936
LIG3,1811.214922,1645.18323,1552.304428,1812.472319,1790.388065,1623.538473,2195.24591,2218.187954,2116.516888,1665.44206,1766.164118,1716.377427
