"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"RASA4",166.238308141846,1.0735779990556,0.19530863314927,5.49682818288473,3.86683119191812e-08,3.36641774355225e-07
"CHD1L",3124.44352513801,-0.420968611897872,0.0765907766117208,-5.49633559706524,3.87764254582157e-08,3.37325669545294e-07
"THNSL1",396.660032627062,0.69648849321576,0.126720684465114,5.49624945726599,3.87953616498326e-08,3.37325669545294e-07
"WNT5A",205.340610363669,-0.992995395929512,0.180683065830789,-5.49578562530845,3.88974805054661e-08,3.38002341531571e-07
"LINC00152",1227.60885698425,-0.592303366275017,0.107789158006944,-5.49501802618087,3.9067050694645e-08,3.39263925882585e-07
"CRBN",797.579611634383,0.497734093038705,0.0907342756126522,5.4856237036988,4.12013113418029e-08,3.57574949087437e-07
"EIF1AY",901.715927286539,0.566163949733462,0.103268905148561,5.48242424879964,4.19536660133147e-08,3.6387743240476e-07
"NUDT5",2299.66098418037,-0.385226096122547,0.0702832922368888,-5.48104796833006,4.22813815426186e-08,3.66491327115831e-07
"ACSS1",52.7332714300456,-1.69155325463002,0.308703618651735,-5.47953814735921,4.26437502867156e-08,3.6940215067795e-07
"HAGH",1435.76068504621,-0.440244780779034,0.08034569619915,-5.47938223956408,4.26813404350816e-08,3.69497702634011e-07
"SLC6A9",576.706730134972,-0.595842671982243,0.108746850333979,-5.47917176591611,4.2732137647529e-08,3.69707399846034e-07
"PIGM",587.484825091154,0.555664343871318,0.101435114324961,5.47802748159943,4.30093346737188e-08,3.71874371647468e-07
"PERP",2115.55856674663,-0.51261674642764,0.0935829914349074,-5.47767001853319,4.30962850824053e-08,3.72394731718275e-07
"CARF",412.191968418502,0.717233038961135,0.131121821172452,5.4699746582823,4.50099931451473e-08,3.8868964905977e-07
"PLIN3",6014.90755935537,-0.394925564287298,0.0722475036012975,-5.46628664800268,4.59560962334571e-08,3.96613654342342e-07
"ZSCAN18",301.246997986939,0.744530358041628,0.136216932187933,5.46576953454238,4.60902853723732e-08,3.97525139553909e-07
"DPY19L3",1150.86093495129,0.49127757604802,0.0898887993605199,5.46539256885207,4.61883459509197e-08,3.98124082322922e-07
"PDGFRA",20.2814836473551,3.19527564290088,0.584879006846473,5.46313956476065,4.67786532462452e-08,4.029626154562e-07
"ZAK",1778.08371972623,-0.445806022898246,0.081623028574837,-5.46176772268997,4.71416635629637e-08,4.05838380871257e-07
"NASP",6448.40143571548,0.34958694860503,0.0640111028151542,5.46134862907358,4.7253105630825e-08,4.06505645439098e-07
"EYA4",19.3885247318655,3.26270058423561,0.597426714000435,5.46125659896961,4.72776117251625e-08,4.06505645439098e-07
